audition_id,requirement_id,talent_id,audition_date,audition_format,technical_score,artistic_score,response_to_direction_score,safety_awareness_score,panel_score,audition_outcome,panel_notes
AUD-001846,REQ-0063,TAL-0452,2026-07-09,Self-Tape,87.9,76.8,75.4,91.3,82.35,Pass,Does not yet meet the production-specific performance threshold.
AUD-001847,REQ-0063,TAL-0278,2026-07-08,Technical Assessment,53.2,100.0,73.9,82.2,76.9,Pass,Further assessment recommended before final casting.
AUD-001848,REQ-0063,TAL-0449,2026-07-08,Self-Tape,82.7,97.5,76.4,83.7,86.74,Pass,Further assessment recommended before final casting.
AUD-001849,REQ-0063,TAL-0318,2026-07-07,In Person,100.0,94.8,67.8,83.5,90.13,Pass,Does not yet meet the production-specific performance threshold.
AUD-001850,REQ-0063,TAL-0133,2026-07-09,In Person,41.9,79.3,82.3,31.1,60.38,Hold,Further assessment recommended before final casting.
AUD-001851,REQ-0068,TAL-0164,2026-07-23,In Person,86.8,87.9,79.0,88.3,85.98,Pass,Good ensemble awareness and reliable preparation.
AUD-001852,REQ-0068,TAL-0262,2026-07-21,In Person,76.3,93.3,67.5,75.9,80.44,Hold,Good ensemble awareness and reliable preparation.
AUD-001853,REQ-0068,TAL-0475,2026-07-24,Self-Tape,100.0,97.4,96.7,42.3,90.44,Pass,Further assessment recommended before final casting.
AUD-001854,REQ-0068,TAL-0234,2026-07-21,In Person,83.4,92.0,81.1,89.2,86.72,Pass,Good ensemble awareness and reliable preparation.
AUD-001855,REQ-0068,TAL-0326,2026-07-22,Technical Assessment,85.7,69.4,72.4,80.0,76.97,Hold,Strong fit for the production vocabulary.
AUD-001856,REQ-0068,TAL-0136,2026-07-24,Self-Tape,88.9,81.9,88.1,94.8,87.2,Pass,Technically capable with minor coaching needs.
AUD-001857,REQ-0068,TAL-0312,2026-07-23,In Person,72.1,70.4,66.7,89.1,72.93,Fail,Further assessment recommended before final casting.
AUD-001858,REQ-0068,TAL-0357,2026-07-23,Self-Tape,74.5,81.8,62.2,80.9,75.66,Fail,Good ensemble awareness and reliable preparation.
AUD-001859,REQ-0068,TAL-0264,2026-07-23,Technical Assessment,93.5,80.1,81.3,90.1,86.27,Pass,Does not yet meet the production-specific performance threshold.
AUD-001860,REQ-0068,TAL-0453,2026-07-23,Live Video,90.9,92.8,78.7,100.0,90.62,Pass,Good ensemble awareness and reliable preparation.
AUD-001861,REQ-0068,TAL-0076,2026-07-22,In Person,72.7,93.7,85.1,83.0,83.51,Hold,Does not yet meet the production-specific performance threshold.
AUD-001862,REQ-0068,TAL-0416,2026-07-22,Technical Assessment,92.3,92.6,80.7,69.3,87.09,Pass,Strong fit for the production vocabulary.
AUD-001863,REQ-0068,TAL-0066,2026-07-20,In Person,99.6,99.0,100.0,31.5,89.93,Pass,Does not yet meet the production-specific performance threshold.
AUD-001864,REQ-0068,TAL-0170,2026-07-23,In Person,88.8,76.9,79.9,94.7,83.98,Hold,Good ensemble awareness and reliable preparation.
AUD-001865,REQ-0068,TAL-0244,2026-07-23,Self-Tape,96.5,84.0,85.2,70.9,86.63,Pass,Strong fit for the production vocabulary.
AUD-001866,REQ-0068,TAL-0243,2026-07-21,Self-Tape,73.5,78.1,91.4,84.1,79.77,Hold,Good ensemble awareness and reliable preparation.
AUD-001867,REQ-0068,TAL-0403,2026-07-24,Technical Assessment,88.8,71.4,89.4,82.2,82.07,Hold,Technically capable with minor coaching needs.
AUD-001868,REQ-0068,TAL-0340,2026-07-20,In Person,100.0,72.6,75.4,84.1,84.03,Hold,Does not yet meet the production-specific performance threshold.
AUD-001869,REQ-0068,TAL-0298,2026-07-22,Self-Tape,100.0,78.2,77.3,82.0,85.98,Pass,Strong fit for the production vocabulary.
AUD-001870,REQ-0068,TAL-0382,2026-07-20,Live Video,83.7,88.3,55.6,84.7,80.35,Hold,Technically capable with minor coaching needs.
AUD-001871,REQ-0068,TAL-0038,2026-07-20,In Person,90.4,93.2,77.1,80.5,87.57,Pass,Does not yet meet the production-specific performance threshold.
AUD-001872,REQ-0068,TAL-0455,2026-07-22,Technical Assessment,76.8,74.7,71.9,80.2,75.68,Fail,Technically capable with minor coaching needs.
AUD-001873,REQ-0068,TAL-0343,2026-07-23,Live Video,69.7,89.9,82.2,79.8,80.23,Hold,Does not yet meet the production-specific performance threshold.
AUD-001874,REQ-0068,TAL-0290,2026-07-23,Live Video,100.0,100.0,87.7,73.3,94.05,Pass,Strong fit for the production vocabulary.
AUD-001875,REQ-0068,TAL-0126,2026-07-23,Self-Tape,80.0,89.4,78.6,94.9,85.03,Pass,Further assessment recommended before final casting.
AUD-001876,REQ-0068,TAL-0120,2026-07-22,Live Video,71.7,71.3,89.7,76.1,75.42,Fail,Strong fit for the production vocabulary.
AUD-001877,REQ-0068,TAL-0149,2026-07-20,Self-Tape,100.0,100.0,95.4,82.0,96.65,Pass,Good ensemble awareness and reliable preparation.
AUD-001878,REQ-0068,TAL-0114,2026-07-21,Self-Tape,97.4,86.2,78.7,86.0,88.63,Pass,Strong fit for the production vocabulary.
AUD-001879,REQ-0068,TAL-0476,2026-07-22,Self-Tape,85.8,100.0,100.0,85.2,93.1,Pass,Technically capable with minor coaching needs.
AUD-001880,REQ-0068,TAL-0443,2026-07-24,In Person,80.2,90.2,76.0,86.9,83.78,Hold,Further assessment recommended before final casting.
AUD-001881,REQ-0068,TAL-0037,2026-07-21,Live Video,100.0,100.0,85.3,87.3,95.58,Pass,Good ensemble awareness and reliable preparation.
AUD-001882,REQ-0068,TAL-0316,2026-07-20,Live Video,88.2,56.6,82.2,79.4,75.14,Fail,Further assessment recommended before final casting.
AUD-001883,REQ-0068,TAL-0221,2026-07-20,Self-Tape,80.7,80.7,64.9,100.0,80.56,Hold,Good ensemble awareness and reliable preparation.
AUD-001884,REQ-0068,TAL-0378,2026-07-22,In Person,82.1,80.3,88.1,88.0,83.39,Hold,Further assessment recommended before final casting.
AUD-001885,REQ-0068,TAL-0092,2026-07-21,Self-Tape,100.0,91.3,94.5,82.8,93.64,Pass,Does not yet meet the production-specific performance threshold.
AUD-001886,REQ-0068,TAL-0117,2026-07-23,Self-Tape,85.7,85.3,79.0,25.0,75.86,Fail,Further assessment recommended before final casting.
AUD-001887,REQ-0068,TAL-0020,2026-07-23,In Person,72.2,90.3,76.6,73.1,79.27,Hold,Further assessment recommended before final casting.
AUD-001888,REQ-0068,TAL-0270,2026-07-21,Live Video,90.6,97.4,89.2,94.8,93.25,Pass,Strong fit for the production vocabulary.
AUD-001889,REQ-0068,TAL-0188,2026-07-24,Live Video,80.5,64.5,62.4,87.0,72.71,Fail,Technically capable with minor coaching needs.
AUD-001890,REQ-0068,TAL-0094,2026-07-21,In Person,92.8,95.8,87.3,98.0,93.56,Pass,Good ensemble awareness and reliable preparation.
AUD-001891,REQ-0068,TAL-0421,2026-07-24,Self-Tape,85.6,92.0,81.1,100.0,88.98,Pass,Further assessment recommended before final casting.
AUD-001892,REQ-0068,TAL-0001,2026-07-21,In Person,75.0,61.5,99.5,84.2,76.11,Fail,Technically capable with minor coaching needs.
AUD-001893,REQ-0068,TAL-0463,2026-07-22,Live Video,61.4,96.5,78.6,87.6,80.1,Hold,Good ensemble awareness and reliable preparation.
AUD-001894,REQ-0068,TAL-0101,2026-07-24,In Person,97.9,93.1,90.3,74.7,91.65,Pass,Good ensemble awareness and reliable preparation.
AUD-001895,REQ-0068,TAL-0434,2026-07-23,Self-Tape,77.6,61.4,100.0,77.0,76.04,Fail,Strong fit for the production vocabulary.
AUD-001896,REQ-0068,TAL-0470,2026-07-21,Self-Tape,86.6,74.5,77.0,81.0,79.97,Hold,Strong fit for the production vocabulary.
AUD-001897,REQ-0068,TAL-0061,2026-07-23,Live Video,79.5,64.6,97.1,83.0,78.09,Hold,Strong fit for the production vocabulary.
AUD-001898,REQ-0068,TAL-0355,2026-07-20,Self-Tape,63.4,74.5,83.9,82.7,73.57,Fail,Further assessment recommended before final casting.
AUD-001899,REQ-0068,TAL-0327,2026-07-23,In Person,53.8,87.6,81.7,87.8,75.07,Fail,Further assessment recommended before final casting.
AUD-001900,REQ-0068,TAL-0398,2026-07-20,Self-Tape,77.6,89.0,77.3,82.6,82.12,Hold,Does not yet meet the production-specific performance threshold.
AUD-001901,REQ-0069,TAL-0422,2026-07-24,In Person,100.0,80.5,76.5,88.0,87.46,Pass,Good ensemble awareness and reliable preparation.
AUD-001902,REQ-0069,TAL-0256,2026-07-23,Technical Assessment,83.6,94.8,88.0,91.0,89.24,Pass,Good ensemble awareness and reliable preparation.
AUD-001903,REQ-0069,TAL-0105,2026-07-27,Self-Tape,97.8,94.2,94.9,90.0,94.96,Pass,Does not yet meet the production-specific performance threshold.
AUD-001904,REQ-0069,TAL-0320,2026-07-27,Live Video,85.3,73.8,80.0,91.4,81.29,Pass,Does not yet meet the production-specific performance threshold.
AUD-001905,REQ-0069,TAL-0016,2026-07-27,Self-Tape,88.4,84.5,70.5,78.6,82.48,Pass,Technically capable with minor coaching needs.
AUD-001906,REQ-0069,TAL-0014,2026-07-24,Self-Tape,58.9,65.1,90.7,72.9,68.69,Pass,Technically capable with minor coaching needs.
AUD-001907,REQ-0069,TAL-0257,2026-07-24,In Person,74.2,69.7,82.2,98.2,77.47,Pass,Further assessment recommended before final casting.
AUD-001908,REQ-0069,TAL-0371,2026-07-25,Technical Assessment,92.1,100.0,91.8,94.1,95.01,Pass,Further assessment recommended before final casting.
AUD-001909,REQ-0069,TAL-0021,2026-07-23,Self-Tape,88.1,87.2,73.6,93.1,85.88,Pass,Further assessment recommended before final casting.
AUD-001910,REQ-0069,TAL-0305,2026-07-25,Live Video,100.0,99.9,77.2,25.0,85.36,Pass,Does not yet meet the production-specific performance threshold.
AUD-001911,REQ-0069,TAL-0052,2026-07-27,Technical Assessment,81.0,100.0,80.4,90.4,88.67,Pass,Good ensemble awareness and reliable preparation.
AUD-001912,REQ-0069,TAL-0109,2026-07-26,Live Video,92.4,100.0,98.4,83.8,94.86,Pass,Technically capable with minor coaching needs.
AUD-001913,REQ-0069,TAL-0413,2026-07-26,Live Video,90.1,71.4,69.2,80.5,78.64,Pass,Strong fit for the production vocabulary.
AUD-001914,REQ-0069,TAL-0444,2026-07-24,Self-Tape,92.3,79.4,67.0,100.0,84.44,Pass,Does not yet meet the production-specific performance threshold.
AUD-001915,REQ-0069,TAL-0398,2026-07-23,Live Video,95.0,85.5,100.0,82.6,90.93,Pass,Technically capable with minor coaching needs.
AUD-001916,REQ-0069,TAL-0097,2026-07-24,Self-Tape,97.0,87.4,83.5,69.0,87.39,Pass,Does not yet meet the production-specific performance threshold.
AUD-001917,REQ-0069,TAL-0485,2026-07-26,In Person,87.4,81.0,88.4,82.8,84.76,Pass,Technically capable with minor coaching needs.
AUD-001918,REQ-0069,TAL-0065,2026-07-26,In Person,72.6,72.2,75.2,86.7,74.91,Pass,Good ensemble awareness and reliable preparation.
AUD-001919,REQ-0069,TAL-0489,2026-07-26,In Person,72.0,69.9,75.3,86.5,73.91,Pass,Good ensemble awareness and reliable preparation.
AUD-001920,REQ-0069,TAL-0082,2026-07-24,In Person,91.8,99.8,98.8,83.5,94.62,Pass,Further assessment recommended before final casting.
AUD-001921,REQ-0069,TAL-0400,2026-07-27,Self-Tape,100.0,95.1,95.4,86.1,95.56,Pass,Further assessment recommended before final casting.
AUD-001922,REQ-0069,TAL-0221,2026-07-26,Self-Tape,82.7,78.0,86.3,89.2,82.66,Pass,Does not yet meet the production-specific performance threshold.
AUD-001923,REQ-0069,TAL-0346,2026-07-24,Self-Tape,83.0,94.4,78.9,96.5,88.03,Pass,Further assessment recommended before final casting.
AUD-001924,REQ-0069,TAL-0343,2026-07-24,Technical Assessment,87.7,90.5,91.6,80.8,88.39,Pass,Further assessment recommended before final casting.
AUD-001925,REQ-0069,TAL-0043,2026-07-23,In Person,49.7,65.4,96.4,100.0,70.49,Pass,Technically capable with minor coaching needs.
AUD-001926,REQ-0069,TAL-0140,2026-07-27,Live Video,100.0,100.0,95.6,83.1,96.84,Pass,Good ensemble awareness and reliable preparation.
AUD-001927,REQ-0069,TAL-0302,2026-07-25,Live Video,100.0,93.9,85.4,83.6,93.0,Pass,Does not yet meet the production-specific performance threshold.
AUD-001928,REQ-0069,TAL-0031,2026-07-23,In Person,100.0,100.0,78.5,91.9,95.0,Pass,Strong fit for the production vocabulary.
AUD-001929,REQ-0069,TAL-0289,2026-07-27,In Person,95.6,91.4,81.4,79.6,89.38,Pass,Does not yet meet the production-specific performance threshold.
AUD-001930,REQ-0069,TAL-0114,2026-07-27,Live Video,81.3,86.1,78.4,84.2,82.82,Pass,Strong fit for the production vocabulary.
AUD-001931,REQ-0069,TAL-0461,2026-07-26,Self-Tape,97.6,96.8,71.0,94.7,92.13,Pass,Good ensemble awareness and reliable preparation.
AUD-001932,REQ-0069,TAL-0438,2026-07-24,In Person,90.4,100.0,85.1,89.1,92.53,Pass,Does not yet meet the production-specific performance threshold.
AUD-001933,REQ-0069,TAL-0132,2026-07-23,In Person,62.2,87.8,94.3,98.0,81.69,Pass,Technically capable with minor coaching needs.
AUD-001934,REQ-0069,TAL-0128,2026-07-23,Live Video,90.6,72.5,83.4,83.3,82.13,Pass,Good ensemble awareness and reliable preparation.
AUD-001935,REQ-0069,TAL-0057,2026-07-27,Live Video,60.4,66.6,60.4,81.8,65.5,Pass,Strong fit for the production vocabulary.
AUD-001936,REQ-0069,TAL-0126,2026-07-23,In Person,100.0,93.8,86.6,87.2,93.69,Pass,Further assessment recommended before final casting.
AUD-001937,REQ-0069,TAL-0434,2026-07-25,Self-Tape,78.5,81.8,82.3,84.0,81.08,Pass,Strong fit for the production vocabulary.
AUD-001938,REQ-0069,TAL-0152,2026-07-23,In Person,74.6,77.1,71.4,48.4,71.21,Pass,Further assessment recommended before final casting.
AUD-001939,REQ-0069,TAL-0290,2026-07-27,Live Video,96.8,94.1,75.8,73.6,88.85,Pass,Technically capable with minor coaching needs.
AUD-001940,REQ-0069,TAL-0111,2026-07-26,In Person,86.6,89.9,85.8,73.8,85.79,Pass,Technically capable with minor coaching needs.
AUD-001941,REQ-0069,TAL-0112,2026-07-24,Live Video,60.1,77.0,69.9,81.7,70.63,Pass,Further assessment recommended before final casting.
AUD-001942,REQ-0069,TAL-0213,2026-07-27,Self-Tape,57.1,83.1,90.9,95.9,77.46,Pass,Technically capable with minor coaching needs.
AUD-001943,REQ-0069,TAL-0254,2026-07-27,Self-Tape,89.7,94.1,100.0,74.5,90.92,Pass,Strong fit for the production vocabulary.
AUD-001944,REQ-0069,TAL-0318,2026-07-23,Self-Tape,96.3,97.4,100.0,69.2,93.55,Pass,Strong fit for the production vocabulary.
AUD-001945,REQ-0069,TAL-0310,2026-07-26,Technical Assessment,67.4,71.7,76.9,100.0,75.14,Pass,Technically capable with minor coaching needs.
AUD-001946,REQ-0069,TAL-0437,2026-07-26,Self-Tape,80.6,65.6,81.1,25.0,67.81,Pass,Further assessment recommended before final casting.
AUD-001947,REQ-0069,TAL-0180,2026-07-26,Live Video,74.5,86.1,80.2,94.7,82.3,Pass,Does not yet meet the production-specific performance threshold.
AUD-001948,REQ-0069,TAL-0202,2026-07-23,Live Video,79.0,93.8,64.7,80.4,81.65,Pass,Further assessment recommended before final casting.
AUD-001949,REQ-0069,TAL-0032,2026-07-26,Self-Tape,100.0,93.7,88.9,94.7,95.12,Pass,Strong fit for the production vocabulary.
AUD-001950,REQ-0069,TAL-0060,2026-07-24,In Person,96.1,78.8,98.0,86.7,89.24,Pass,Further assessment recommended before final casting.
AUD-001951,REQ-0073,TAL-0473,2026-07-15,Live Video,83.9,76.0,93.6,81.6,82.64,Pass,Technically capable with minor coaching needs.
AUD-001952,REQ-0073,TAL-0141,2026-07-15,Live Video,87.6,92.4,72.0,84.3,85.96,Pass,Strong fit for the production vocabulary.
AUD-001953,REQ-0073,TAL-0252,2026-07-14,Live Video,95.8,100.0,86.0,81.1,93.41,Pass,Strong fit for the production vocabulary.
AUD-001954,REQ-0073,TAL-0425,2026-07-14,In Person,88.9,96.8,85.3,78.9,89.54,Pass,Does not yet meet the production-specific performance threshold.
AUD-001955,REQ-0073,TAL-0231,2026-07-14,Live Video,72.7,94.2,84.1,90.3,84.53,Pass,Further assessment recommended before final casting.
AUD-001956,REQ-0073,TAL-0126,2026-07-18,Self-Tape,92.1,79.8,83.0,84.6,85.23,Pass,Strong fit for the production vocabulary.
AUD-001957,REQ-0073,TAL-0111,2026-07-18,In Person,75.5,100.0,73.2,92.9,85.85,Pass,Does not yet meet the production-specific performance threshold.
AUD-001958,REQ-0073,TAL-0162,2026-07-16,Self-Tape,62.2,100.0,67.6,25.0,70.82,Pass,Does not yet meet the production-specific performance threshold.
AUD-001959,REQ-0073,TAL-0405,2026-07-15,In Person,92.2,96.0,79.4,83.6,89.98,Pass,Technically capable with minor coaching needs.
AUD-001960,REQ-0073,TAL-0392,2026-07-14,Live Video,85.3,84.3,79.2,88.3,84.28,Pass,Strong fit for the production vocabulary.
AUD-001961,REQ-0073,TAL-0394,2026-07-14,Live Video,86.0,86.2,77.0,81.2,83.78,Pass,Technically capable with minor coaching needs.
AUD-001962,REQ-0073,TAL-0146,2026-07-17,Technical Assessment,76.9,81.1,76.9,76.1,78.22,Pass,Technically capable with minor coaching needs.
AUD-001963,REQ-0073,TAL-0336,2026-07-14,Technical Assessment,91.5,95.5,97.9,84.1,92.98,Pass,Does not yet meet the production-specific performance threshold.
AUD-001964,REQ-0073,TAL-0073,2026-07-18,Self-Tape,82.8,83.8,69.9,88.8,81.66,Pass,Does not yet meet the production-specific performance threshold.
AUD-001965,REQ-0073,TAL-0382,2026-07-18,Live Video,82.7,75.9,74.9,86.7,79.54,Pass,Does not yet meet the production-specific performance threshold.
AUD-001966,REQ-0073,TAL-0251,2026-07-14,Live Video,100.0,96.8,84.7,90.4,94.81,Pass,Strong fit for the production vocabulary.
AUD-001967,REQ-0073,TAL-0349,2026-07-18,Live Video,84.0,100.0,83.5,81.5,89.0,Pass,Good ensemble awareness and reliable preparation.
AUD-001968,REQ-0073,TAL-0119,2026-07-16,Self-Tape,95.8,100.0,74.9,84.2,91.84,Pass,Further assessment recommended before final casting.
AUD-001969,REQ-0073,TAL-0045,2026-07-16,Self-Tape,100.0,100.0,89.3,89.2,96.56,Pass,Further assessment recommended before final casting.
AUD-001970,REQ-0073,TAL-0343,2026-07-18,Live Video,100.0,100.0,75.3,100.0,95.55,Pass,Technically capable with minor coaching needs.
AUD-001971,REQ-0073,TAL-0156,2026-07-18,Live Video,85.0,100.0,77.9,83.5,88.61,Pass,Further assessment recommended before final casting.
AUD-001972,REQ-0073,TAL-0378,2026-07-17,Self-Tape,85.3,76.4,100.0,84.8,84.85,Pass,Strong fit for the production vocabulary.
AUD-001973,REQ-0073,TAL-0131,2026-07-14,Self-Tape,100.0,100.0,71.8,97.3,94.55,Pass,Strong fit for the production vocabulary.
AUD-001974,REQ-0073,TAL-0031,2026-07-16,In Person,89.5,89.6,93.2,89.2,90.16,Pass,Further assessment recommended before final casting.
AUD-001975,REQ-0073,TAL-0267,2026-07-17,Live Video,79.5,100.0,83.0,82.3,87.49,Pass,Does not yet meet the production-specific performance threshold.
AUD-001976,REQ-0073,TAL-0187,2026-07-17,Self-Tape,97.0,85.8,82.6,84.8,88.89,Pass,Good ensemble awareness and reliable preparation.
AUD-001977,REQ-0073,TAL-0225,2026-07-14,Live Video,76.9,100.0,82.2,73.8,85.27,Pass,Further assessment recommended before final casting.
AUD-001978,REQ-0073,TAL-0116,2026-07-17,Self-Tape,81.7,89.7,97.0,85.5,87.71,Pass,Good ensemble awareness and reliable preparation.
AUD-001979,REQ-0073,TAL-0044,2026-07-15,Self-Tape,89.6,84.2,91.8,80.1,86.83,Pass,Strong fit for the production vocabulary.
AUD-001980,REQ-0073,TAL-0201,2026-07-16,In Person,95.1,89.8,98.3,94.6,93.8,Pass,Strong fit for the production vocabulary.
AUD-001981,REQ-0073,TAL-0030,2026-07-18,Self-Tape,100.0,96.3,80.7,85.9,93.29,Pass,Good ensemble awareness and reliable preparation.
AUD-001982,REQ-0073,TAL-0250,2026-07-16,Self-Tape,81.3,100.0,78.8,82.6,87.39,Pass,Technically capable with minor coaching needs.
AUD-001983,REQ-0073,TAL-0322,2026-07-17,In Person,78.4,86.4,97.5,84.2,85.37,Pass,Does not yet meet the production-specific performance threshold.
AUD-001984,REQ-0073,TAL-0136,2026-07-15,Self-Tape,100.0,100.0,90.3,78.6,95.26,Pass,Strong fit for the production vocabulary.
AUD-001985,REQ-0073,TAL-0409,2026-07-18,Live Video,94.5,100.0,88.5,77.8,92.95,Pass,Further assessment recommended before final casting.
AUD-001986,REQ-0073,TAL-0496,2026-07-16,Live Video,92.3,86.0,96.9,37.0,83.24,Pass,Does not yet meet the production-specific performance threshold.
AUD-001987,REQ-0073,TAL-0359,2026-07-18,In Person,92.3,73.0,64.8,86.1,79.92,Pass,Further assessment recommended before final casting.
AUD-001988,REQ-0073,TAL-0291,2026-07-17,In Person,81.8,94.7,82.0,88.0,87.09,Pass,Further assessment recommended before final casting.
AUD-001989,REQ-0073,TAL-0500,2026-07-18,Technical Assessment,73.9,67.6,87.7,85.3,75.84,Pass,Does not yet meet the production-specific performance threshold.
AUD-001990,REQ-0073,TAL-0041,2026-07-14,Live Video,75.7,87.9,66.6,96.2,81.08,Pass,Good ensemble awareness and reliable preparation.
AUD-001991,REQ-0073,TAL-0182,2026-07-15,Live Video,87.6,76.6,76.0,90.2,82.14,Pass,Does not yet meet the production-specific performance threshold.
AUD-001992,REQ-0073,TAL-0301,2026-07-16,In Person,100.0,91.0,67.6,92.2,90.02,Pass,Good ensemble awareness and reliable preparation.
