match_id,requirement_id,talent_id,role_eligible,mandatory_skills_met,full_contract_availability_met,audition_met,physical_technical_eligible,mobility_work_authorization_eligible,safety_certification_eligible,medical_clearance_eligible,language_eligible,overnight_rehearsal_eligible,profile_active,verification_eligible,budget_eligible,experience_eligible,rating_eligible,skill_score,production_credit_score,availability_score,audition_showreel_score,physical_technical_score,mobility_score,reliability_score,safety_compliance_score,budget_score,language_cultural_score,final_match_score,eligibility_status,match_category,positive_match_reasons,risk_factors,rejection_reason,distance_km,audition_score,recommended,recommendation_rank,ground_truth_label
MAT-003314,REQ-0067,TAL-0219,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,65.83,63.0,100.0,83.36,100.0,76.0,87.65,0.0,65.38,40.0,74.22,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Required language not supported,3056.6,,False,,Hard Rejection
MAT-003315,REQ-0067,TAL-0062,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,92.67,58.0,100.0,91.74,100.0,92.0,76.29,96.0,95.62,40.0,87.21,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,,Required language not supported,12851.2,,False,,Hard Rejection
MAT-003316,REQ-0067,TAL-0012,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,78.0,23.0,100.0,64.53,100.0,92.0,78.72,96.0,100.0,100.0,77.07,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,,,3056.6,,False,,Positive
MAT-003317,REQ-0067,TAL-0247,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,65.83,58.0,85.71,66.91,100.0,76.0,62.96,0.0,52.69,40.0,67.57,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window; Required language not supported,4483.1,,False,,Hard Rejection
MAT-003318,REQ-0067,TAL-0329,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,100.0,23.0,89.29,88.54,100.0,76.0,78.72,96.0,96.65,40.0,80.79,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window; Required language not supported,6814.7,,False,,Hard Rejection
MAT-003319,REQ-0067,TAL-0370,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,23.0,100.0,74.82,100.0,92.0,77.58,85.15,35.77,100.0,81.05,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,Weekly rate exceeds the maximum production budget,,10150.7,,False,,Positive
MAT-003320,REQ-0067,TAL-0273,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,73.17,63.0,100.0,63.65,100.0,76.0,90.95,95.85,54.62,40.0,78.78,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Required language not supported,4939.0,,False,,Hard Rejection
MAT-003321,REQ-0067,TAL-0133,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,80.5,74.0,98.21,74.57,100.0,76.0,66.65,12.65,32.31,40.0,76.56,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window; Required language not supported,4677.0,,False,,Hard Rejection
MAT-003322,REQ-0067,TAL-0314,False,False,False,True,True,False,True,True,False,True,True,True,True,False,True,0.0,4.0,42.86,84.01,100.0,20.0,98.21,100.0,89.18,40.0,42.38,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied,,"Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met; Required language not supported",11896.6,,False,,Hard Rejection
MAT-003323,REQ-0067,TAL-0007,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,0.0,8.0,53.57,81.28,100.0,76.0,71.63,96.0,94.85,40.0,46.9,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Response time is higher than the platform target,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported,10634.7,,False,,Hard Rejection
MAT-003324,REQ-0067,TAL-0286,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,7.33,8.0,53.57,79.92,100.0,76.0,66.96,96.0,0.0,40.0,45.43,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported,7776.1,,False,,Hard Rejection
MAT-003325,REQ-0067,TAL-0043,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,0.0,16.0,73.21,65.43,100.0,76.0,84.77,96.0,90.98,100.0,51.47,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,4654.6,,False,,Hard Rejection
MAT-003326,REQ-0067,TAL-0126,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,0.0,8.0,100.0,86.0,100.0,76.0,66.96,96.0,97.42,100.0,55.29,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,3056.6,,False,,Hard Rejection
MAT-003327,REQ-0067,TAL-0425,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,0.0,8.0,94.64,90.46,100.0,76.0,78.72,96.0,97.42,40.0,54.56,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported,5745.3,,False,,Hard Rejection
MAT-003328,REQ-0067,TAL-0367,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,0.0,83.0,48.21,72.05,100.0,76.0,92.76,100.0,88.66,40.0,57.92,Not Eligible,Not Eligible,Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported,5745.3,,False,,Hard Rejection
MAT-003329,REQ-0067,TAL-0414,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,0.0,8.0,80.36,72.04,100.0,76.0,69.65,100.0,100.0,40.0,50.21,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported; Identity or professional references not fully verified,5745.3,,False,,Hard Rejection
MAT-003330,REQ-0067,TAL-0352,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,0.0,8.0,55.36,81.49,100.0,76.0,69.84,100.0,78.87,40.0,46.79,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Required language not supported,7550.4,,False,,Hard Rejection
